key_ratio,optimizer_seed,iteration,stage,fitness
0.11,0,131,stage2,470326.362928822
0.11,0,132,stage2,470107.34810594795
0.11,0,133,stage2,469881.59495444945
0.11,0,134,stage2,469648.9491703468
0.11,0,135,stage2,469409.2541117877
0.11,0,136,stage2,469162.35078146984
0.11,0,137,stage2,468908.07780906174
0.11,0,138,stage2,468646.2714336262
0.11,0,139,stage2,468376.7654860409
0.11,0,140,stage2,468099.39137142146
0.11,0,141,stage2,467813.97805154306
0.11,0,142,stage2,467520.3520272622
0.11,0,143,stage2,467218.33732093935
0.11,0,144,stage2,466907.7554588601
0.11,0,145,stage2,466588.42545365816
0.11,0,146,stage2,466260.1637867365
0.11,0,147,stage2,465922.78439068975
0.11,0,148,stage2,465576.09863172646
0.11,0,149,stage2,465219.9152920905
0.11,0,150,stage2,464854.04055248376
0.11,0,151,stage2,464478.2779744873
0.11,0,152,stage2,464092.42848298437
0.11,0,153,stage2,463696.29034858174
0.11,0,154,stage2,463289.6591700318
0.11,0,155,stage2,462872.32785665477
0.11,0,156,stage2,462444.08661076054
0.11,0,157,stage2,462004.72291007085
0.11,0,158,stage2,461554.02149014105
0.11,0,159,stage2,461091.7643267823
0.11,0,160,stage2,460617.7306184838
0.11,0,161,stage2,460131.6967688341
0.11,0,162,stage2,459633.4363689437
0.11,0,163,stage2,459122.72017986723
0.11,0,164,stage2,458599.3161150248
0.11,0,165,stage2,458062.98922262434
0.11,0,166,stage2,457513.5016680838
0.11,0,167,stage2,456950.612716453
0.11,0,168,stage2,456374.0787148355
0.11,0,169,stage2,455783.65307481086
0.11,0,170,stage2,455179.08625485626
0.11,0,171,stage2,454560.1257427692
0.11,0,172,stage2,453926.5160380889
0.11,0,173,stage2,453277.99863451836
0.11,0,174,stage2,452614.3120023467
0.11,0,175,stage2,451935.1915708709
0.11,0,176,stage2,451240.36971081805
0.11,0,177,stage2,450529.5757167671
0.11,0,178,stage2,449802.5357895708
0.11,0,179,stage2,449058.97301877826
0.11,0,180,stage2,448298.60736505623
0.11,0,181,stage2,447521.15564261185
0.11,0,182,stage2,446426.92739597673
0.11,0,183,stage2,445615.1081545805
0.11,0,184,stage2,444785.34896888334
0.11,0,185,stage2,443937.3541343718
0.11,0,186,stage2,443070.8247148372
0.11,0,187,stage2,398572.2522285707
0.11,0,188,stage2,397758.4584282608
0.11,0,189,stage2,396927.1644366956
0.11,0,190,stage2,396078.08951010805
0.11,0,191,stage2,352316.4352995783
0.11,0,192,stage2,351528.88458868035
0.11,0,193,stage2,350724.7545445254
0.11,0,194,stage2,349903.7847658199
0.11,0,195,stage2,349065.7121387936
0.11,0,196,stage2,348210.2708231451
0.11,0,197,stage2,347337.19223798736
0.11,0,198,stage2,346414.52598214214
0.11,0,199,stage2,303570.1829851151
0.11,0,200,stage2,260563.79201603838
0.11,1,1,stage1,3077078.5075914334
0.11,1,2,stage1,3077078.5075616585
0.11,1,3,stage1,3077078.5073590004
0.11,1,4,stage1,3077078.506608873
0.11,1,5,stage1,3077078.504590926
0.11,1,6,stage1,3077078.500123782
0.11,1,7,stage1,3077078.4914497803
0.11,1,8,stage1,3077078.4761197236
0.11,1,9,stage1,3067180.855536095
0.11,1,10,stage1,3067180.8163282014
0.11,1,11,stage1,3067180.7578758784
0.11,1,12,stage1,3046213.380487156
0.11,1,13,stage1,3046213.264033426
0.11,1,14,stage1,3046213.105671531
0.11,1,15,stage1,3046212.8949886174
0.11,1,16,stage1,3046212.619974244
0.11,1,17,stage1,2936294.7867658483
0.11,1,18,stage1,2936294.356323459
0.11,1,19,stage1,2936293.818827414
0.11,1,20,stage1,2936293.155445727
0.11,1,21,stage1,2936292.3452570224
0.11,1,22,stage1,2936291.3651405703
0.11,1,23,stage1,2936290.189666317
0.11,1,24,stage1,2936288.7909849146
0.11,1,25,stage1,2936287.1387177603
0.11,1,26,stage1,2936285.1998470183
0.11,1,27,stage1,2936282.9386056624
0.11,1,28,stage1,2872485.8234580783
0.11,1,29,stage1,2872482.8646566626
0.11,1,30,stage1,2872479.4683520594
0.11,1,31,stage1,2872475.587725593
0.11,1,32,stage1,2787440.394172303
0.11,1,33,stage1,2787435.5395769477
0.11,1,34,stage1,2735571.768437555
0.11,1,35,stage1,2684047.9376872033
0.11,1,36,stage1,2684041.284654535
0.11,1,37,stage1,2684033.8498699
0.11,1,38,stage1,2643430.4335728856
0.11,1,39,stage1,2643421.3700104924
0.11,1,40,stage1,2643411.327620762
0.11,1,41,stage1,2643400.2291792943
0.11,1,42,stage1,2643387.993502729
0.11,1,43,stage1,2643374.5353497774
0.11,1,44,stage1,2643359.765322245
0.11,1,45,stage1,2643343.5897660595
0.11,1,46,stage1,2643325.9106722944
0.11,1,47,stage1,2643306.6255781986
0.11,1,48,stage1,2643285.627468219
0.11,1,49,stage1,2600448.897658571
0.11,1,50,stage1,2600424.5355555327
0.11,1,51,stage1,2600398.1445451225
0.11,1,52,stage1,2600369.600458695
0.11,1,53,stage1,2588356.1799289333
0.11,1,54,stage1,2588323.090641628
0.11,1,55,stage1,2588287.4573833183
0.11,1,56,stage1,2588249.1362054762
0.11,1,57,stage1,2541577.8896618565
0.11,1,58,stage1,2541534.538756894
0.11,1,59,stage1,2541488.0927879363
0.11,1,60,stage1,2541438.3889057096
0.11,1,61,stage1,2541385.258646273
0.11,1,62,stage1,2541328.5278358483
0.11,1,63,stage1,2541268.0164956567
0.11,1,64,stage1,2541203.5387467565
0.11,1,65,stage1,2541134.90271488
0.11,1,66,stage1,2541061.9104352663
0.11,1,67,stage1,2540984.357757501
0.11,1,68,stage1,2496924.94224452
0.11,1,69,stage1,2496839.144902862
0.11,1,70,stage1,2496748.2269931673
0.11,1,71,stage1,2496651.9626558097
0.11,1,72,stage1,2496550.119485187
0.11,1,73,stage1,2496442.458436203
0.11,1,74,stage1,2496328.7337307567
0.11,1,75,stage1,2496208.6927642263
0.11,1,76,stage1,2496082.0760119567
0.11,1,77,stage1,2495948.6169357444
0.11,1,78,stage1,2495808.041890323
0.11,1,79,stage1,2495660.070029852
0.11,1,80,stage1,2495504.4132143985
0.11,1,81,stage1,2495340.775916428
0.11,1,82,stage1,2495168.8551272876
0.11,1,83,stage1,2494988.340263691
0.11,1,84,stage1,2494798.913074208
0.11,1,85,stage1,2494600.247545747
0.11,1,86,stage1,2494392.009810044
0.11,1,87,stage1,2494173.858050146
0.11,1,88,stage1,2493945.4424068993
0.11,1,89,stage1,2493706.4048854336
0.11,1,90,stage1,2492309.771241784
0.11,1,91,stage1,2492048.5032048714
0.11,1,92,stage1,2491775.494958563
0.11,1,93,stage1,2491490.3552100584
0.11,1,94,stage1,2491192.6840672316
0.11,1,95,stage1,2490882.0729451575
0.11,1,96,stage1,2490558.104472638
0.11,1,97,stage1,2490220.352398737
0.11,1,98,stage1,2489868.3814993054
0.11,1,99,stage1,2489501.747483511
0.11,1,100,stage1,2489119.996900367
0.11,1,101,stage1,2488722.6670452645
0.11,1,102,stage1,2488309.2858664943
0.11,1,103,stage1,2487879.3718717843
0.11,1,104,stage1,2487432.4340348234
0.11,1,105,stage1,2486967.971701791
0.11,1,106,stage1,2436167.8726129294
0.11,1,107,stage1,2435676.982538764
0.11,1,108,stage1,2435167.3943866706
0.11,1,109,stage1,2434638.5790121993
0.11,1,110,stage1,2434089.9973807796
0.11,1,111,stage1,2433521.1004761406
0.11,1,112,stage1,2432931.3292087405
0.11,1,113,stage1,2432320.114324189
0.11,1,114,stage1,2431686.876311671
0.11,1,115,stage1,2431031.0253123757
0.11,1,116,stage1,2430351.9610279156
0.11,1,117,stage1,2429649.072628755
0.11,1,118,stage1,2428921.7386626354
0.11,1,119,stage1,2428169.326962997
0.11,1,120,stage1,2427391.1945574074
0.11,1,121,stage1,2426586.6875759824
0.11,1,122,stage1,2425755.141159814
0.11,1,123,stage1,2424895.879369393
0.11,1,124,stage1,2424008.2150930353
0.11,1,125,stage1,2423091.4499553074
0.11,1,126,stage1,2422144.8742254474
0.11,1,127,stage1,2372249.2234388986
0.11,1,128,stage1,2371261.305308577
0.11,1,129,stage1,2370242.0276144887
0.11,1,130,stage1,2369190.649624925
0.11,1,131,stage1,2368106.419034596
0.11,1,132,stage1,2366988.57187491
0.11,1,133,stage1,2365836.3324242593
0.11,1,134,stage1,2364648.913118299
0.11,1,135,stage1,2363425.514460231
0.11,1,136,stage1,2362165.324931089
0.11,1,137,stage1,2360867.5209000134
0.11,1,138,stage1,2359531.266534542
0.11,1,139,stage1,2358155.713710887
0.11,1,140,stage1,2356740.001924219
0.11,1,141,stage1,2355283.258198951
0.11,1,142,stage1,2353784.5969990143
0.11,1,143,stage1,2352243.1201381506
0.11,1,144,stage1,2350657.9166901866
0.11,1,145,stage1,2349028.062899319
0.11,1,146,stage1,2347352.622090396
0.11,1,147,stage1,2345630.644579201
0.11,1,148,stage1,2343861.1675827354
0.11,1,149,stage1,2342043.2151294965
0.11,1,150,stage1,2340175.797969766
0.11,1,151,stage1,2338257.9134858875
0.11,1,152,stage1,2336288.5456025503
0.11,1,153,stage1,2334266.6646970743
0.11,1,154,stage1,2332191.227509687
0.11,1,155,stage1,2330061.177053811
0.11,1,156,stage1,2327875.4425263423
0.11,1,157,stage1,2325632.939217936
0.11,1,158,stage1,2323332.568423285
0.11,1,159,stage1,2320973.2173514073
0.11,1,160,stage1,2318553.759035923
0.11,1,161,stage1,2316073.052245339
0.11,1,162,stage1,2313529.941393332
0.11,1,163,stage1,2310923.25644903
0.11,1,164,stage1,2308246.631395756
0.11,1,165,stage1,2305509.2546348474
0.11,1,166,stage1,2302704.7067303495
0.11,1,167,stage1,2299605.5357736438
0.11,1,168,stage1,2296663.202107025
0.11,1,169,stage1,2293306.9281262597
0.11,1,170,stage1,2245890.758892666
0.11,1,171,stage1,2242793.6374992155
0.11,1,172,stage1,2239623.215262025
0.11,1,173,stage1,2236378.1986811603
0.11,1,174,stage1,2233057.2791282875
0.11,1,175,stage1,2229659.132758722
0.11,1,176,stage1,2226182.42042347
0.11,1,177,stage1,2222625.787581274
0.11,1,178,stage1,2218274.245449376
0.11,1,179,stage1,2214554.8284620205
0.11,1,180,stage1,2210751.36083273
0.11,1,181,stage1,2206862.4260219852
0.11,1,182,stage1,2202886.591663258
0.11,1,183,stage1,2198822.4094750774
0.11,1,184,stage1,2194668.4151731073
0.11,1,185,stage1,2190423.1283822157
0.11,1,186,stage1,2186085.052548548
0.11,1,187,stage1,2181652.6748515987
0.11,1,188,stage1,2177124.466116284
0.11,1,189,stage1,2172498.880725012
0.11,1,190,stage1,2167774.3565297592
0.11,1,191,stage1,2162949.3147641364
0.11,1,192,stage1,2158022.1599554694
0.11,1,193,stage1,2152991.2798368605
0.11,1,194,stage1,2147855.0452592704
0.11,1,195,stage1,2142611.810103585
0.11,1,196,stage1,2137259.911192688
0.11,1,197,stage1,2131797.6682035355
0.11,1,198,stage1,2126223.383579225
0.11,1,199,stage1,2120531.514237327
0.11,1,200,stage1,2114480.017808441
0.11,1,1,stage2,1902469.221784498
0.11,1,2,stage2,1686462.4829543994
0.11,1,3,stage2,1686462.4828436684
0.11,1,4,stage2,1419514.7737408858
0.11,1,5,stage2,1419514.77281361
0.11,1,6,stage2,1419514.7707608924
0.11,1,7,stage2,1419514.7667750628
0.11,1,8,stage2,1419514.7597306794
0.11,1,9,stage2,1328954.4602640907
0.11,1,10,stage2,910339.1862293916
0.11,1,11,stage2,910339.1690066617
0.11,1,12,stage2,910339.1442432926
0.11,1,13,stage2,910339.1096965575
0.11,1,14,stage2,910339.0627175001
0.11,1,15,stage2,910339.000217082
0.11,1,16,stage2,910338.9186323297
0.11,1,17,stage2,910338.8138924831
0.11,1,18,stage2,910338.681385142
0.11,1,19,stage2,910338.5159224143
0.11,1,20,stage2,910338.3117070633
0.11,1,21,stage2,910338.0622986552
0.11,1,22,stage2,910337.7605797066
0.11,1,23,stage2,910337.3987218324
0.11,1,24,stage2,910336.9681518923
0.11,1,25,stage2,910336.4595181401
0.11,1,26,stage2,910335.8626563688
0.11,1,27,stage2,910335.1665560604
0.11,1,28,stage2,910334.3593265326
0.11,1,29,stage2,910333.4281630856
0.11,1,30,stage2,910332.3593131506
0.11,1,31,stage2,910331.1380424368
0.11,1,32,stage2,910329.7486010793
0.11,1,33,stage2,910328.1741897863
0.11,1,34,stage2,910326.3969259865
0.11,1,35,stage2,910324.3978099774
0.11,1,36,stage2,910322.1566910716
0.11,1,37,stage2,910319.6522337453
0.11,1,38,stage2,910316.8618837858
0.11,1,39,stage2,910313.7618344384
0.11,1,40,stage2,910310.3269925542
0.11,1,41,stage2,910306.5309447382
0.11,1,42,stage2,910302.3459234956
0.11,1,43,stage2,910297.7427733804
0.11,1,44,stage2,910292.6909171428
0.11,1,45,stage2,854362.1387620567
0.11,1,46,stage2,854356.4702902241
0.11,1,47,stage2,854350.2868843253
0.11,1,48,stage2,854343.5542318186
0.11,1,49,stage2,854336.2365286576
0.11,1,50,stage2,854328.2964475568
0.11,1,51,stage2,854319.695106258
0.11,1,52,stage2,854310.3920357956
0.11,1,53,stage2,854300.3451487629
0.11,1,54,stage2,854289.510707578
0.11,1,55,stage2,854277.843292749
0.11,1,56,stage2,854265.2957711406
0.11,1,57,stage2,854251.8192642393
0.11,1,58,stage2,854237.36311642
0.11,1,59,stage2,854221.8748632114
0.11,1,60,stage2,854205.3001995618
0.11,1,61,stage2,854187.582948105
0.11,1,62,stage2,854168.6650274264
0.11,1,63,stage2,854148.4864203288
0.11,1,64,stage2,854126.9851420979
0.11,1,65,stage2,854104.0972087686
0.11,1,66,stage2,854079.7566053906
0.11,1,67,stage2,854053.8952542942
0.11,1,68,stage2,854026.4429833564
0.11,1,69,stage2,853997.3274942668
0.11,1,70,stage2,853966.474330793
0.11,1,71,stage2,853933.8068470471
0.11,1,72,stage2,853899.2461757506
0.11,1,73,stage2,853862.7111965017
0.11,1,74,stage2,853824.1185040398
0.11,1,75,stage2,853783.382376512
0.11,1,76,stage2,853740.4147437387
0.11,1,77,stage2,853695.1251554799
0.11,1,78,stage2,853647.4207497004
0.11,1,79,stage2,853597.2062208363
0.11,1,80,stage2,853544.3837880605
0.11,1,81,stage2,853488.8531635485
0.11,1,82,stage2,853430.5115207448
0.11,1,83,stage2,853369.2534626275
0.11,1,84,stage2,853304.9709899761
0.11,1,85,stage2,853237.5534696353
0.11,1,86,stage2,853166.8876027823
0.11,1,87,stage2,853092.8573931922
0.11,1,88,stage2,853015.3441155036
0.11,1,89,stage2,852934.2262834847
0.11,1,90,stage2,852849.3796182994
0.11,1,91,stage2,852760.6770167728
0.11,1,92,stage2,852667.9885196569
0.11,1,93,stage2,852571.181279897
0.11,1,94,stage2,852470.1195308971
0.11,1,95,stage2,852364.6645547864
0.11,1,96,stage2,852254.6746506838
0.11,1,97,stage2,852140.0051029653
0.11,1,98,stage2,852020.5081495292
0.11,1,99,stage2,851896.0329500617
0.11,1,100,stage2,850989.4898892001
0.11,1,101,stage2,850854.6963906573
0.11,1,102,stage2,850714.4575070133
0.11,1,103,stage2,850568.6098928078
0.11,1,104,stage2,850416.986968174
0.11,1,105,stage2,850259.4188871284
0.11,1,106,stage2,850095.7325058614
0.11,1,107,stage2,849925.7513510272
0.11,1,108,stage2,758565.0159250489
0.11,1,109,stage2,709041.4011264974
0.11,1,110,stage2,708883.1278398006
0.11,1,111,stage2,708718.9933195545
0.11,1,112,stage2,708548.8362607971
0.11,1,113,stage2,708372.4924258683
0.11,1,114,stage2,708189.7946179903
0.11,1,115,stage2,708000.5726548465
0.11,1,116,stage2,707804.6533421604
0.11,1,117,stage2,707601.8604472758
0.11,1,118,stage2,707392.0146727354
0.11,1,119,stage2,707174.93362986
0.11,1,120,stage2,706950.4318123288
0.11,1,121,stage2,706718.3205697574
0.11,1,122,stage2,706478.408081278
0.11,1,123,stage2,706230.4993291185
0.11,1,124,stage2,705974.3960721815
0.11,1,125,stage2,705709.896819624
0.11,1,126,stage2,705436.7968044365
0.11,1,127,stage2,705154.887957022
0.11,1,128,stage2,704863.9588787763
0.11,1,129,stage2,704563.794815666
0.11,1,130,stage2,704254.1776318088
0.11,1,131,stage2,703934.8857830523
0.11,1,132,stage2,703605.6942905538
0.11,1,133,stage2,703266.3747143586
0.11,1,134,stage2,702916.6951269804
0.11,1,135,stage2,702556.4200869801
0.11,1,136,stage2,702185.3106125451
0.11,1,137,stage2,701803.1241550685
0.11,1,138,stage2,701409.6145727291
0.11,1,139,stage2,701004.5321040694
0.11,1,140,stage2,700587.6233415762
0.11,1,141,stage2,700158.6312052596
0.11,1,142,stage2,699717.2949162311
0.11,1,143,stage2,699263.3499702846
0.11,1,144,stage2,698796.5281114753
0.11,1,145,stage2,698316.5573056978
0.11,1,146,stage2,697823.1617142671
0.11,1,147,stage2,697316.0616674961
0.11,1,148,stage2,696794.9736382773
0.11,1,149,stage2,696259.6102156593
0.11,1,150,stage2,695709.6800784284
0.11,1,151,stage2,695144.8879686863
0.11,1,152,stage2,694564.9346654308
0.11,1,153,stage2,693969.5169581341
0.11,1,154,stage2,693358.3276203224
0.11,1,155,stage2,692731.0553831549
0.11,1,156,stage2,692087.384909004
0.11,1,157,stage2,691426.9967650336
0.11,1,158,stage2,690749.567396779
0.11,1,159,stage2,690054.7691017258
0.11,1,160,stage2,689342.2700028897
0.11,1,161,stage2,688611.7340223955
0.11,1,162,stage2,687862.8208550558
0.11,1,163,stage2,687095.1859419522
0.11,1,164,stage2,686308.4804440122
0.11,1,165,stage2,685502.3512155899
0.11,1,166,stage2,684676.4407780452
0.11,1,167,stage2,683830.3872933232
0.11,1,168,stage2,682963.8245375326
0.11,1,169,stage2,682076.3818745262
0.11,1,170,stage2,681167.6842294792
0.11,1,171,stage2,501014.32708060334
0.11,1,172,stage2,500316.2649641686
0.11,1,173,stage2,499601.7786993005
0.11,1,174,stage2,498870.58015281206
0.11,1,175,stage2,498122.3778411867
0.11,1,176,stage2,497356.8769112123
0.11,1,177,stage2,496573.77912061475
0.11,1,178,stage2,495772.78281869215
0.11,1,179,stage2,494953.5829269489
0.11,1,180,stage2,494115.8709197295
0.11,1,181,stage2,493259.3348048524
0.11,1,182,stage2,492383.6591042437
0.11,1,183,stage2,491488.5248345718
0.11,1,184,stage2,490573.6094878806
0.11,1,185,stage2,489638.58701222384
0.11,1,186,stage2,488683.12779229897
0.11,1,187,stage2,487706.898630081
0.11,1,188,stage2,486709.5627254564
0.11,1,189,stage2,485690.779656857
0.11,1,190,stage2,484344.4429328679
0.11,1,191,stage2,483282.3734762028
0.11,1,192,stage2,482197.8272930317
0.11,1,193,stage2,481090.44949742634
0.11,1,194,stage2,479959.88148742646
0.11,1,195,stage2,478805.7609256848
0.11,1,196,stage2,477627.7217201134
0.11,1,197,stage2,391439.8825941526
0.11,1,198,stage2,390435.179456812
0.11,1,199,stage2,347560.7709389304
0.11,1,200,stage2,346433.43981012737
0.11,2,1,stage1,3077078.5075914334
0.11,2,2,stage1,3077078.5075616585
0.11,2,3,stage1,3077078.5073590004
0.11,2,4,stage1,3077078.506608873
0.11,2,5,stage1,3077078.504590926
0.11,2,6,stage1,3077078.500123782
0.11,2,7,stage1,3077078.4914497803
0.11,2,8,stage1,3077078.4761197236
0.11,2,9,stage1,3077078.45087762
0.11,2,10,stage1,3077078.4115454257
0.11,2,11,stage1,3077078.3529077913
0.11,2,12,stage1,3077078.268596803
0.11,2,13,stage1,3077078.150976725
0.11,2,14,stage1,3077077.9910287485
0.11,2,15,stage1,3077077.7782357307
0.11,2,16,stage1,3077077.5004669377
0.11,2,17,stage1,3028781.896835312
0.11,2,18,stage1,3028781.452781967
0.11,2,19,stage1,3028780.8982898374
0.11,2,20,stage1,3028780.213931454
0.11,2,21,stage1,3028779.37812389
0.11,2,22,stage1,3028778.3670153185
0.11,2,23,stage1,3028777.1543715647
0.11,2,24,stage1,3028775.7114626616
0.11,2,25,stage1,3020415.407801887
0.11,2,26,stage1,3020413.4130314104
0.11,2,27,stage1,3020411.0865960275
0.11,2,28,stage1,3020408.388755912
0.11,2,29,stage1,2966784.854242058
0.11,2,30,stage1,2966781.345327806
0.11,2,31,stage1,2966777.336033263
0.11,2,32,stage1,2966772.7746533896
0.11,2,33,stage1,2966767.6060379995
0.11,2,34,stage1,2966761.77148062
0.11,2,35,stage1,2966755.2086073617
0.11,2,36,stage1,2966747.8512657834
0.11,2,37,stage1,2966739.6294137565
0.11,2,38,stage1,2966730.4690083344
0.11,2,39,stage1,2966720.291894617
0.11,2,40,stage1,2966709.015694615
0.11,2,41,stage1,2966696.553696119
0.11,2,42,stage1,2966682.814741566
0.11,2,43,stage1,2966667.7031169008
0.11,2,44,stage1,2966651.1184404474
0.11,2,45,stage1,2966632.955551773
0.11,2,46,stage1,2966613.104400552
0.11,2,47,stage1,2966591.4499354367
0.11,2,48,stage1,2966567.871992919
0.11,2,49,stage1,2966542.2451862013
0.11,2,50,stage1,2966514.4387940564
0.11,2,51,stage1,2966484.3166496996
0.11,2,52,stage1,2966451.73702965
0.11,2,53,stage1,2966416.5525426003
0.11,2,54,stage1,2966378.610018282
0.11,2,55,stage1,2966337.7503963294
0.11,2,56,stage1,2966293.808615149
0.11,2,57,stage1,2875217.4922440345
0.11,2,58,stage1,2855145.4361357987
0.11,2,59,stage1,2820614.625353255
0.11,2,60,stage1,2820559.438863335
0.11,2,61,stage1,2820500.4480482214
0.11,2,62,stage1,2820437.459521824
0.11,2,63,stage1,2820370.27345273
0.11,2,64,stage1,2820298.6834585415
0.11,2,65,stage1,2794395.9696039082
0.11,2,66,stage1,2794315.668888537
0.11,2,67,stage1,2794230.351159916
0.11,2,68,stage1,2794139.7849171394
0.11,2,69,stage1,2794043.731644919
0.11,2,70,stage1,2793941.9457088877
0.11,2,71,stage1,2793834.1742509077
0.11,2,72,stage1,2793720.1570843775
0.11,2,73,stage1,2793599.6265895413
0.11,2,74,stage1,2793472.3076087977
0.11,2,75,stage1,2793337.917342003
0.11,2,76,stage1,2793196.165241781
0.11,2,77,stage1,2793046.7529088347
0.11,2,78,stage1,2792889.3739872463
0.11,2,79,stage1,2792723.7140597925
0.11,2,80,stage1,2792549.450543245
0.11,2,81,stage1,2792366.252583686
0.11,2,82,stage1,2792173.780951808
0.11,2,83,stage1,2791971.6879382273
0.11,2,84,stage1,2791759.6172487885
0.11,2,85,stage1,2791537.203899875
0.11,2,86,stage1,2791304.0741137112
0.11,2,87,stage1,2791059.8452136787
0.11,2,88,stage1,2790804.1255196156
0.11,2,89,stage1,2790536.5142431287
0.11,2,90,stage1,2790256.6013829014
0.11,2,91,stage1,2789963.967619998
0.11,2,92,stage1,2789658.184213175
0.11,2,93,stage1,2789338.812894187
0.11,2,94,stage1,2789005.405763095
0.11,2,95,stage1,2786174.659201488
0.11,2,96,stage1,2785812.116384696
0.11,2,97,stage1,2785434.148777856
0.11,2,98,stage1,2785040.269335463
0.11,2,99,stage1,2784629.980865772
0.11,2,100,stage1,2784202.775926203
0.11,2,101,stage1,2783758.136718737
0.11,2,102,stage1,2783295.5349853192
0.11,2,103,stage1,2782814.431903255
0.11,2,104,stage1,2782314.277980613
0.11,2,105,stage1,2781794.512951621
0.11,2,106,stage1,2781254.565672069
0.11,2,107,stage1,2780693.8540147063
0.11,2,108,stage1,2780111.784764644
0.11,2,109,stage1,2779507.7535147504
0.11,2,110,stage1,2778881.144561055
0.11,2,111,stage1,2778231.3307981454
0.11,2,112,stage1,2777557.673614567
0.11,2,113,stage1,2776859.5227882247
0.11,2,114,stage1,2776136.216381781
0.11,2,115,stage1,2775387.080638054
0.11,2,116,stage1,2774611.4298754213
0.11,2,117,stage1,2773808.566383214
0.11,2,118,stage1,2772977.780317123
0.11,2,119,stage1,2772118.3495945926
0.11,2,120,stage1,2771229.5397902234
0.11,2,121,stage1,2716000.3746712874
0.11,2,122,stage1,2715069.19575094
0.11,2,123,stage1,2714106.9807130992
0.11,2,124,stage1,2713112.960119158
0.11,2,125,stage1,2712086.351917183
0.11,2,126,stage1,2711026.3613393637
0.11,2,127,stage1,2709932.1807994694
0.11,2,128,stage1,2708802.9897902985
0.11,2,129,stage1,2707637.9547811346
0.11,2,130,stage1,2706436.2291151946
0.11,2,131,stage1,2705196.9529070854
0.11,2,132,stage1,2703919.252940254
0.11,2,133,stage1,2702602.2425644416
0.11,2,134,stage1,2650803.1232883562
0.11,2,135,stage1,2649431.0144256838
0.11,2,136,stage1,2648017.6425781823
0.11,2,137,stage1,2646562.083998558
0.11,2,138,stage1,2645063.4012547466
0.11,2,139,stage1,2643520.643129286
0.11,2,140,stage1,2641932.8445186964
0.11,2,141,stage1,2640299.0263328557
0.11,2,142,stage1,2638618.195394375
0.11,2,143,stage1,2636889.344337977
0.11,2,144,stage1,2635111.451509873
0.11,2,145,stage1,2633283.4808671363
0.11,2,146,stage1,2631404.3818770843
0.11,2,147,stage1,2629473.089416648
0.11,2,148,stage1,2627488.5236717574
0.11,2,149,stage1,2625449.59003671
0.11,2,150,stage1,2623355.179013552
0.11,2,151,stage1,2621204.166111454
0.11,2,152,stage1,2618995.411746089
0.11,2,153,stage1,2616727.761139005
0.11,2,154,stage1,2614400.0442170063
0.11,2,155,stage1,2612011.0755115277
0.11,2,156,stage1,2609559.6540580117
0.11,2,157,stage1,2607044.5632952857
0.11,2,158,stage1,2604464.570964937
0.11,2,159,stage1,2601818.429010692
0.11,2,160,stage1,2599104.873477791
0.11,2,161,stage1,2596322.624412365
0.11,2,162,stage1,2593470.385760812
0.11,2,163,stage1,2590546.8452691776
0.11,2,164,stage1,2587550.6743825246
0.11,2,165,stage1,2584480.528144316
0.11,2,166,stage1,2581335.045095788
0.11,2,167,stage1,2578112.8471753295
0.11,2,168,stage1,2574812.5396178565
0.11,2,169,stage1,2571432.7108541885
0.11,2,170,stage1,2567971.9324104264
0.11,2,171,stage1,2564428.758807331
0.11,2,172,stage1,2560801.7274596943
0.11,2,173,stage1,2557089.3585757217
0.11,2,174,stage1,2553290.1550564063
0.11,2,175,stage1,2549402.602394906
0.11,2,176,stage1,2545425.1685759174
0.11,2,177,stage1,2541356.3039750583
0.11,2,178,stage1,2537194.4412582386
0.11,2,179,stage1,2532937.9952810407
0.11,2,180,stage1,2528585.362988095
0.11,2,181,stage1,2524134.9233124554
0.11,2,182,stage1,2519585.037074978
0.11,2,183,stage1,2514934.0468836958
0.11,2,184,stage1,2510180.277033197
0.11,2,185,stage1,2505322.033404002
0.11,2,186,stage1,2500357.603361938
0.11,2,187,stage1,2495285.255657517
0.11,2,188,stage1,2490103.240325311
0.11,2,189,stage1,2484809.788583332
0.11,2,190,stage1,2479403.1127324067
0.11,2,191,stage1,2473176.6646006824
0.11,2,192,stage1,2467539.70402717
0.11,2,193,stage1,2461784.0754788695
0.11,2,194,stage1,2370083.29693601
0.11,2,195,stage1,2321391.0656981105
0.11,2,196,stage1,2315590.5562684108
0.11,2,197,stage1,2268160.63804876
0.11,2,198,stage1,2257937.277653613
0.11,2,199,stage1,2251184.954657601
0.11,2,200,stage1,2244288.6183556374
0.11,2,1,stage2,2291606.9728543544
0.11,2,2,stage2,1707116.5691429698
0.11,2,3,stage2,1707116.569030913
0.11,2,4,stage2,1707116.5686161427
0.11,2,5,stage2,1344086.574785681
0.11,2,6,stage2,1344086.5728436315
0.11,2,7,stage2,1344086.56907269
0.11,2,8,stage2,1344086.5624080906
0.11,2,9,stage2,1344086.5514343209
0.11,2,10,stage2,1326235.8319887142
0.11,2,11,stage2,1326235.8068288267
0.11,2,12,stage2,1326235.770653169
0.11,2,13,stage2,1326235.7201854454
0.11,2,14,stage2,1273071.17892138
0.11,2,15,stage2,1273071.0912944481
0.11,2,16,stage2,1273070.9769108687
0.11,2,17,stage2,1273070.8300633484
0.11,2,18,stage2,1273070.6442852032
